mgra,msa,taz
19819,5,1158
19820,5,1158
19821,5,1158
19822,5,1158
19823,5,1208
19824,5,1299
19825,5,1299
19826,5,1322
19827,5,1322
19828,5,1322
19829,5,1322
19830,5,1373
19831,5,1322
19832,5,1335
19833,5,1373
19834,5,1373
19835,5,1358
19836,5,1358
19837,5,1373
19838,5,1407
19839,5,1407
19840,5,1208
19841,5,1208
19842,5,1208
19843,5,1208
19844,5,1208
19845,5,1158
19846,5,1269
19847,5,1269
19848,5,1269
19849,5,1159
19850,5,1159
19851,5,1159
19852,5,1195
19853,5,1159
19854,5,1232
19855,5,1232
19856,5,1232
19857,5,1232
19858,5,1273
19859,5,1273
19860,5,1232
19861,5,1273
19862,5,1273
19863,5,1273
19864,5,1273
19865,5,1195
19866,5,1427
19867,5,1352
19868,5,1352
19869,5,1352
19870,5,1304
19871,5,1304
19872,5,1304
19873,5,1304
19874,5,1304
19875,5,1356
19876,5,1356
19877,5,1356
19878,5,1304
19879,5,1356
19880,5,1356
19881,5,1376
19882,5,1304
19883,5,1356
19884,5,1356
19885,5,1376
19886,5,1356
19887,5,1376
19888,5,1376
19889,5,1376
19890,5,1376
19891,5,1376
19892,5,1407
19893,5,1376
19894,5,1407
19895,5,1376
19896,5,1407
19897,5,1407
19898,5,1407
19899,5,1407
19900,5,1376
19901,5,1407
19902,5,1376
19903,5,1304
19904,5,1277
19905,5,1277
19906,5,1291
19907,5,1277
19908,5,1291
19909,5,1277
19910,5,1302
19911,5,1302
19912,5,1302
19913,5,1302
19914,5,1302
19915,5,1302
19916,5,1303
19917,5,1303
19918,5,1306
19919,5,1306
19920,5,1303
19921,5,1306
19922,5,1306
19923,5,1318
19924,5,1306
19925,5,1306
19926,5,1331
19927,5,1331
19928,5,1309
19929,5,1309
19930,5,1339
19931,5,1357
19932,5,1357
19933,5,1368
19934,5,1357
19935,5,1368
19936,5,1368
19937,5,1368
19938,5,1368
19939,5,1368
19940,5,1403
19941,5,1409
19942,5,1403
19943,5,1409
19944,5,1441
19945,5,1440
19946,5,1440
19947,5,1440
19948,5,1357
19949,5,1339
19950,5,1339
19951,5,1369
19952,5,1369
19953,5,1319
19954,5,1319
19955,5,1319
19956,5,1319
19957,5,1319
19958,5,1296
19959,5,1342
19960,5,1319
19961,5,1342
19962,5,1342
19963,5,1342
19964,5,1342
19965,5,1369
19966,5,1369
19967,5,1369
19968,5,788
19969,5,788
19970,5,788
19971,5,788
19972,5,788
19973,5,788
19974,5,910
19975,5,788
19976,5,910
19977,5,910
19978,5,1072
19979,5,1072
19980,5,1072
19981,5,1072
19982,5,1027
19983,5,1027
19984,5,1269
19985,5,1269
19986,5,1269
19987,5,1352
19988,5,1375
19989,5,727
19990,5,727
19991,5,756
19992,5,720
19993,5,756
19994,5,720
19995,5,756
19996,5,756
19997,5,794
19998,5,802
19999,5,794
20000,5,794
20001,5,756
20002,5,794
20003,5,756
20004,5,802
20005,5,802
20006,5,756
20007,5,794
20008,5,794
20009,5,802
20010,5,756
20011,5,794
20012,5,756
20013,5,794
20014,5,756
20015,5,756
20016,5,1027
20017,5,756
20018,5,1027
20019,5,1130
20020,5,756
20021,5,756
20022,5,1273
20023,5,1374
20024,5,756
20025,5,1130
20026,5,264
20027,5,1004
20028,5,1004
20029,5,1004
20030,5,1004
20031,5,1036
20032,5,1004
20033,5,1004
20034,5,1036
20035,5,1036
20036,5,1036
20037,5,1036
20038,5,1036
20039,5,1036
20040,5,1036
20041,5,966
20042,5,966
20043,5,966
20044,5,966
20045,5,1071
20046,5,1071
20047,5,1071
20048,5,1071
20049,5,1071
20050,5,1071
20051,5,1071
20052,5,1071
20053,5,1071
20054,5,1071
20055,5,966
20056,5,1130
20057,5,1130
20058,5,933
20059,5,933
20060,5,933
20061,5,971
20062,5,971
20063,5,971
20064,5,1444
20065,5,1444
20066,5,1444
20067,5,1454
20068,5,1444
20069,5,1444
20070,5,1444
20071,5,1444
20072,5,1352
20073,5,1352
20074,5,1459
20075,5,1459
20076,5,1459
20077,5,1459
20078,5,1352
20079,5,1352
20080,5,1459
20081,5,756
20082,5,1356
20083,5,1443
20084,5,1443
20085,5,1443
20086,5,1443
20087,5,1443
20088,5,1443
20089,3,1768
20090,3,1768
20091,3,1768
20092,3,1768
20093,3,1891
20094,3,1891
20095,3,1891
20096,3,1768
20097,3,1727
20098,3,1727
20099,3,1727
20100,3,1727
20101,3,1727
20102,3,1727
20103,3,1761
20104,3,1761
20105,3,1761
20106,3,1761
20107,3,1761
20108,3,1352
20109,3,1352
20110,3,1352
20111,3,1375
20112,3,1375
20113,3,1375
20114,3,1374
20115,3,1374
20116,3,756
20117,3,1420
20118,3,1412
20119,3,1420
20120,3,1412
20121,3,1412
20122,3,1412
20123,3,1412
20124,3,1455
20125,3,1471
20126,3,1420
20127,3,1420
20128,3,1420
20129,3,1420
20130,3,1455
20131,3,1455
20132,3,1529
20133,3,1529
20134,3,1530
20135,3,1532
20136,3,1532
20137,3,1532
20138,3,1529
20139,3,1532
20140,3,1532
20141,3,1614
20142,3,1529
20143,3,1614
20144,3,1662
20145,3,1662
20146,3,1662
20147,3,1662
20148,3,1662
20149,3,1697
20150,3,1662
20151,3,1662
20152,3,1662
20153,3,1662
20154,3,1662
20155,3,1662
20156,3,1753
20157,3,1690
20158,3,1690
20159,3,1709
20160,3,1709
20161,3,1690
20162,3,1724
20163,3,1709
20164,3,1690
20165,3,1736
20166,3,1736
20167,3,1736
20168,3,1736
20169,3,1753
20170,3,1736
20171,3,1761
20172,3,1753
20173,3,1761
20174,3,1761
20175,3,1634
20176,3,1644
20177,3,1634
20178,3,1634
20179,3,1634
20180,3,1655
20181,3,1644
20182,3,1644
20183,3,1660
20184,3,1655
20185,3,1655
20186,3,1660
20187,3,1655
20188,3,1660
20189,3,1675
20190,3,1676
20191,3,1676
20192,3,1676
20193,3,1676
20194,3,1530
20195,3,1530
20196,3,1530
20197,3,1530
20198,3,1606
20199,3,1606
20200,3,1606
20201,3,1608
20202,3,1608
20203,3,1606
20204,3,1608
20205,3,1608
20206,3,1623
20207,3,1620
20208,3,1608
20209,3,1623
20210,3,1620
20211,3,1608
20212,3,1629
20213,3,1623
20214,3,1623
20215,3,1623
20216,3,1629
20217,3,1620
20218,3,1608
20219,3,1623
20220,3,1623
20221,3,1620
20222,3,1638
20223,3,1623
20224,3,1620
20225,3,1638
20226,3,1634
20227,3,1638
20228,3,1623
20229,3,1638
20230,3,1629
20231,3,1623
20232,3,1638
20233,3,1634
20234,3,1623
20235,3,1649
20236,3,1629
20237,3,1638
20238,3,1629
20239,3,1623
20240,3,1649
20241,3,1634
20242,3,1629
20243,3,1649
20244,3,1649
20245,3,1649
20246,3,1655
20247,3,1656
20248,3,1649
20249,3,1656
20250,3,1655
20251,3,1656
20252,3,1656
20253,3,1656
20254,3,1655
20255,3,1655
20256,3,1629
20257,3,1629
20258,3,1656
20259,3,1656
20260,3,1656
20261,3,1656
20262,3,1620
20263,3,1499
20264,3,1455
20265,3,1499
20266,3,1499
20267,3,1499
20268,3,1499
20269,3,1499
20270,3,1499
20271,3,1499
20272,3,1499
20273,3,1559
20274,3,1559
20275,3,1559
20276,3,1559
20277,3,1578
20278,3,1559
20279,3,1559
20280,3,1578
20281,3,1586
20282,3,1578
20283,3,1578
20284,3,1607
20285,3,1607
20286,3,1620
20287,3,1596
20288,3,1596
20289,3,1610
20290,3,1596
20291,3,1596
20292,3,1610
20293,3,1610
20294,3,1610
20295,3,1610
20296,3,1610
20297,3,1622
20298,3,1622
20299,3,1622
20300,3,1622
20301,3,1596
20302,3,1622
20303,3,1610
20304,3,1626
20305,3,1626
20306,3,1626
20307,3,1670
20308,3,1670
20309,3,1670
20310,3,1670
20311,3,1670
20312,3,1670
20313,3,1375
20314,3,756
20315,3,756
20316,3,1204
20317,3,1204
20318,3,1344
20319,3,1377
20320,3,1344
20321,3,1377
20322,3,1204
20323,3,1377
20324,3,1408
20325,3,1204
20326,3,1411
20327,3,1411
20328,3,1411
20329,3,1411
20330,3,1204
20331,3,1377
20332,3,1411
20333,3,1377
20334,3,1411
20335,3,1411
20336,3,1411
20337,3,1204
20338,3,1204
20339,3,1408
20340,3,1344
20341,3,1377
20342,3,1408
20343,3,1411
20344,3,1411
20345,3,1408
20346,3,1377
20347,3,1442
20348,3,1408
20349,3,1411
20350,3,1442
20351,3,1204
20352,3,1442
20353,3,1408
20354,3,1411
20355,3,1377
20356,3,1377
20357,3,1411
20358,3,1408
20359,3,1408
20360,3,1442
20361,3,1408
20362,3,1408
20363,3,1408
20364,3,1408
20365,3,1408
20366,3,1408
20367,3,1408
20368,3,1408
20369,3,1500
20370,3,1408
20371,3,1408
20372,3,1500
20373,3,1408
20374,3,1500
20375,3,1408
20376,3,1543
20377,3,1408
20378,3,1543
20379,3,1543
20380,3,1543
20381,3,1204
20382,3,1204
20383,3,1204
20384,3,1180
20385,3,1180
20386,3,1180
20387,3,1180
20388,3,1180
20389,3,1180
20390,3,1180
20391,3,1180
20392,3,1180
20393,3,1180
20394,3,1180
20395,3,1541
20396,3,1542
20397,3,1540
20398,3,1540
20399,3,1541
20400,3,1555
20401,3,1555
20402,3,1555
20403,3,1542
20404,3,1555
20405,3,1568
20406,3,1555
20407,3,1542
20408,3,1541
20409,3,1555
20410,3,1555
20411,3,1568
20412,3,1555
20413,3,1582
20414,3,1568
20415,3,1541
20416,3,1582
20417,3,1582
20418,3,1568
20419,3,1568
20420,3,1589
20421,3,1589
20422,3,1582
20423,3,1542
20424,3,1589
20425,3,1602
20426,3,1589
20427,3,1589
20428,3,1602
20429,3,1582
20430,3,1584
20431,3,1542
20432,3,1584
20433,3,1584
20434,3,1542
20435,3,1584
20436,3,1542
20437,3,1584
20438,3,1609
20439,3,1584
20440,3,1609
20441,3,1602
20442,3,1602
20443,3,1602
20444,3,1628
20445,3,1609
20446,3,1609
20447,3,1542
20448,3,1637
20449,3,1609
20450,3,1609
20451,3,1628
20452,3,1609
20453,3,1609
20454,3,1637
20455,3,1637
20456,3,1602
20457,3,1672
20458,3,1673
20459,3,1673
20460,3,1609
20461,3,1672
20462,3,1673
20463,3,1673
20464,3,1672
20465,3,1609
20466,3,1725
20467,3,1411
20468,3,1411
20469,3,1411
20470,3,1411
20471,3,1411
20472,3,1460
20473,3,1460
20474,3,1475
20475,3,1475
20476,3,1485
20477,3,1475
20478,3,1485
20479,3,1475
20480,3,1485
20481,3,1475
20482,3,1475
20483,3,1475
20484,3,1475
20485,3,1485
20486,3,1545
20487,3,1545
20488,3,1545
20489,3,1545
20490,3,1545
20491,3,1545
20492,3,1560
20493,3,1560
20494,3,1545
20495,3,1545
20496,3,1567
20497,3,1545
20498,3,1560
20499,3,1567
20500,3,1567
20501,3,1567
20502,3,1567
20503,3,1567
20504,3,1485
20505,3,1461
20506,3,1461
20507,3,1461
20508,3,1461
20509,3,1487
20510,3,1487
20511,3,1487
20512,3,1461
20513,3,1461
20514,3,1487
20515,3,1487
20516,3,1487
20517,3,1487
20518,3,1487
20519,3,1487
20520,3,1636
20521,3,1487
20522,3,1487
20523,3,1487
20524,3,1487
20525,3,1696
20526,3,1487
20527,3,1636
20528,3,1636
20529,3,1636
20530,3,1636
20531,3,1636
20532,3,1636
20533,3,1636
20534,3,1722
20535,3,1722
20536,3,1722
20537,3,1725
20538,3,1725
20539,3,1725
20540,3,1725
20541,3,1725
20542,3,1725
20543,3,1722
20544,3,1725
20545,3,1725
20546,3,1636
20547,3,1487
20548,3,1487
20549,3,1487
20550,3,1487
20551,3,1487
20552,3,1636
20553,3,1636
20554,3,1701
20555,3,1701
20556,3,1701
20557,3,1636
20558,3,1701
20559,3,1722
20560,3,1722
20561,3,1722
20562,3,1722
20563,3,1722
20564,3,1722
20565,3,1657
20566,3,1732
20567,3,1714
20568,3,1732
20569,3,1745
20570,3,1745
20571,3,1745
20572,3,1745
20573,3,1745
20574,3,1745
20575,3,1745
20576,3,1745
20577,3,1745
20578,3,1745
20579,3,1745
20580,3,1745
20581,3,1759
20582,3,1759
20583,3,1759
20584,3,1759
20585,3,1790
20586,3,1790
20587,3,1790
20588,3,1790
20589,3,1790
20590,3,1790
20591,3,1745
20592,3,1750
20593,3,1750
20594,3,1750
20595,3,1750
20596,3,1750
20597,3,1750
20598,3,1750
20599,3,1759
20600,3,1750
20601,3,1759
20602,3,1759
20603,3,1790
20604,3,1759
20605,3,1790
20606,3,1790
20607,3,1790
20608,3,1790
20609,3,1790
20610,3,1790
20611,3,1790
20612,3,1790
20613,3,1790
20614,3,1790
20615,3,1790
20616,3,1750
20617,3,1657
20618,3,1657
20619,3,1461
20620,3,1641
20621,3,1641
20622,3,1714
20623,3,1641
20624,3,1641
20625,3,1641
20626,3,1641
20627,3,1641
20628,3,1641
20629,3,1641
20630,3,1641
20631,3,1461
20632,6,2141
20633,6,2141
20634,6,2141
20635,6,2141
20636,6,2141
20637,6,1838
20638,6,1838
20639,6,1838
20640,6,1821
20641,6,1899
20642,6,1838
20643,6,1838
20644,6,1838
20645,6,1899
20646,6,1899
20647,6,1838
20648,6,1988
20649,6,1988
20650,6,2089
20651,6,1899
20652,6,1899
20653,6,1899
20654,6,2089
20655,6,2304
20656,6,2304
20657,6,2304
20658,6,2304
20659,6,2304
20660,6,2304
20661,6,2304
20662,6,2304
20663,6,2304
20664,6,2304
20665,6,1821
20666,6,2037
20667,6,2037
20668,6,2037
20669,6,2037
20670,6,2037
20671,6,2037
20672,6,2274
20673,6,2274
20674,6,2274
20675,6,2274
20676,6,2274
20677,6,2274
20678,6,2274
20679,6,2089
20680,6,2089
20681,6,2403
20682,6,2506
20683,6,1666
20684,6,1666
20685,6,1666
20686,6,1666
20687,6,1666
20688,6,1666
20689,6,1667
20690,6,1666
20691,6,1666
20692,6,1667
20693,6,1666
20694,6,1666
20695,6,1666
20696,6,1666
20697,6,1666
20698,6,1838
20699,6,1838
20700,6,1821
20701,6,1821
20702,6,1899
20703,6,1988
20704,6,1821
20705,6,1838
20706,6,1666
20707,6,1838
20708,6,1838
20709,6,1838
20710,6,1838
20711,6,1705
20712,6,1481
20713,6,1481
20714,6,1481
20715,6,1481
20716,6,1481
20717,6,2274
20718,6,2403
20719,6,2403
20720,6,2403
20721,6,2403
20722,6,2506
20723,6,2403
20724,6,2506
20725,6,2403
20726,6,2403
20727,6,2403
20728,6,2506
20729,6,2403
20730,6,2403
20731,6,2403
20732,6,2403
20733,6,2506
20734,6,2403
20735,6,2506
20736,6,2403
20737,6,2506
20738,6,24
20739,6,24
20740,6,25
20741,6,25
20742,6,29
20743,6,29
20744,6,29
20745,6,29
20746,6,25
20747,6,25
20748,6,29
20749,6,29
20750,6,25
20751,6,101
20752,6,101
20753,6,25
20754,6,25
20755,6,101
20756,6,101
20757,6,24
20758,6,25
20759,6,25
20760,6,25
20761,6,25
20762,6,101
20763,6,101
20764,6,101
20765,6,101
20766,6,101
20767,6,25
20768,6,168
20769,6,25
20770,6,101
20771,6,168
20772,6,168
20773,6,168
20774,6,168
20775,6,168
20776,6,25
20777,6,168
20778,6,168
20779,6,168
20780,6,168
20781,6,168
20782,6,168
20783,6,168
20784,6,168
20785,6,168
20786,6,168
20787,6,168
20788,6,168
20789,6,168
20790,6,168
20791,6,101
20792,6,168
20793,6,168
20794,6,168
20795,6,168
20796,6,168
20797,6,168
20798,6,168
20799,6,168
20800,6,168
20801,6,168
20802,6,168
20803,6,168
20804,6,168
20805,6,25
20806,6,154
20807,6,154
20808,6,154
20809,6,154
20810,6,168
20811,6,154
20812,6,154
20813,6,154
20814,6,154
20815,6,101
20816,6,101
20817,6,101
20818,6,101
20819,6,101
20820,6,101
20821,6,101
20822,6,154
20823,6,29
20824,6,29
20825,6,29
20826,6,29
20827,6,29
20828,6,29
20829,6,29
20830,6,29
20831,6,29
20832,6,29
20833,6,101
20834,6,29
20835,6,1199
20836,6,1199
20837,6,1199
20838,6,1199
20839,6,1199
20840,6,262
20841,6,262
20842,6,262
20843,6,262
20844,6,262
20845,6,262
20846,6,262
20847,6,262
20848,6,262
20849,6,262
20850,6,262
20851,6,262
20852,6,262
20853,6,262
20854,6,262
20855,6,262
20856,6,262
20857,6,262
20858,6,262
20859,6,262
20860,6,262
20861,6,262
20862,6,308
20863,6,262
20864,6,308
20865,6,308
20866,6,308
20867,6,308
20868,6,308
20869,6,308
20870,6,308
20871,6,262
20872,6,568
20873,6,568
20874,6,568
20875,6,262
20876,6,568
20877,6,568
20878,6,568
20879,6,262
20880,6,738
20881,6,262
20882,6,738
20883,6,262
20884,6,738
20885,6,568
20886,6,738
20887,6,738
20888,6,262
20889,6,738
20890,6,738
20891,6,738
20892,6,738
20893,6,738
20894,6,738
20895,6,262
20896,6,738
20897,6,738
20898,6,738
20899,6,738
20900,6,738
20901,6,420
20902,6,1087
20903,6,1087
20904,6,420
20905,6,420
20906,6,420
20907,6,420
20908,6,1199
20909,6,1199
20910,6,1199
20911,6,1199
20912,6,1199
20913,6,1199
20914,6,1199
20915,6,1199
20916,6,811
20917,6,811
20918,6,811
20919,6,811
20920,6,811
20921,6,811
20922,6,811
20923,6,811
20924,6,1218
20925,6,811
20926,6,1217
20927,6,1218
20928,6,811
20929,6,811
20930,6,1218
20931,6,811
20932,6,1218
20933,6,1217
20934,6,1218
20935,6,1218
20936,6,1218
20937,6,1217
20938,6,811
20939,6,1218
20940,6,1218
20941,6,1218
20942,6,1218
20943,6,1217
20944,6,811
20945,6,1218
20946,6,1218
20947,6,811
20948,6,811
20949,6,811
20950,6,811
20951,6,811
20952,6,811
20953,6,811
20954,6,1217
20955,6,1315
20956,6,616
20957,6,723
20958,6,723
20959,6,250
20960,6,304
20961,6,304
20962,6,120
20963,6,120
20964,6,304
20965,6,304
20966,6,304
20967,6,304
20968,6,304
20969,6,304
20970,6,304
20971,6,304
20972,6,304
20973,6,304
20974,6,304
20975,6,304
20976,6,304
20977,6,304
20978,6,304
20979,6,304
20980,6,304
20981,6,304
20982,6,304
20983,6,304
20984,6,304
20985,6,304
20986,6,304
20987,6,304
20988,6,304
20989,6,304
20990,6,723
20991,6,723
20992,6,723
20993,6,723
20994,6,154
20995,6,250
20996,6,250
20997,6,250
20998,6,616
20999,6,616
21000,6,522
21001,6,250
21002,6,522
21003,6,616
21004,6,616
21005,6,616
21006,6,616
21007,6,1219
21008,6,1219
21009,6,616
21010,6,1219
21011,6,1219
21012,6,1219
21013,6,1219
21014,6,1219
21015,6,1219
21016,6,616
21017,6,27
21018,6,27
21019,6,28
21020,6,120
21021,6,27
21022,6,27
21023,6,28
21024,6,28
21025,6,154
21026,6,120
21027,6,27
21028,6,154
21029,6,154
21030,6,154
21031,6,250
21032,6,304
21033,6,250
21034,6,522
21035,6,304
21036,6,522
21037,6,522
21038,6,522
21039,6,522
21040,6,723
21041,6,522
21042,6,723
21043,6,522
21044,6,27
21045,6,28
21046,6,28
21047,6,28
21048,6,28
21049,6,27
21050,6,28
21051,6,28
21052,6,28
21053,6,28
21054,6,27
21055,6,27
21056,6,27
21057,6,27
21058,6,28
21059,6,28
21060,6,28
21061,6,27
21062,6,27
21063,6,28
21064,6,27
21065,6,27
21066,6,27
21067,6,1380
21068,6,1380
21069,6,1380
21070,6,1380
21071,6,1666
21072,6,1666
21073,6,1667
21074,6,1667
21075,6,1667
21076,6,1667
21077,6,1666
21078,6,1666
21079,6,1666
21080,6,1666
21081,6,1666
21082,6,1667
21083,6,1667
21084,6,1667
21085,6,1380
21086,6,1380
21087,6,1380
21088,6,1199
21089,6,1461
21090,6,1340
21091,6,1340
21092,6,1315
21093,6,1315
21094,6,1315
21095,6,1340
21096,6,1315
21097,6,1315
21098,6,1315
21099,6,1315
21100,6,1315
21101,6,1315
21102,6,1399
21103,6,1399
21104,6,1399
21105,6,1481
21106,6,1481
21107,6,1481
21108,6,1437
21109,6,1481
21110,6,1437
21111,6,1481
21112,6,1481
21113,6,1481
21114,6,1481
21115,6,1481
21116,6,1481
21117,6,1481
21118,6,1437
21119,6,1481
21120,6,1437
21121,6,1437
21122,6,1481
21123,6,1481
21124,6,1481
21125,6,1481
21126,6,1481
21127,6,1481
21128,6,1481
21129,6,1481
21130,6,1437
21131,6,1437
21132,6,1481
21133,6,1481
21134,6,1481
21135,6,1481
21136,6,1437
21137,6,1481
21138,6,1437
21139,6,1481
21140,6,1481
21141,6,1437
21142,6,1437
21143,6,1437
21144,6,1437
21145,6,1437
21146,6,1437
21147,6,1437
21148,6,1437
21149,6,1437
21150,6,1437
21151,6,1437
21152,6,1399
21153,6,1315
21154,6,1315
21155,6,1315
21156,6,1315
21157,6,1315
21158,6,1315
21159,6,1315
21160,6,1315
21161,6,1315
21162,6,1315
21163,6,1315
21164,6,1399
21165,6,1399
21166,6,1399
21167,6,1399
21168,6,1399
21169,6,1399
21170,6,1399
21171,6,1219
21172,6,1219
21173,6,1219
21174,6,1219
21175,6,1219
21176,6,1219
21177,6,1219
21178,6,1219
21179,6,616
21180,6,1219
21181,6,1219
21182,6,1219
21183,6,1219
21184,6,1667
21185,6,1087
21186,6,1087
21187,6,1425
21188,6,1425
21189,6,1425
21190,6,1425
21191,6,1425
21192,6,1425
21193,6,1425
21194,6,1425
21195,6,1425
21196,6,1425
21197,6,1425
21198,6,1425
21199,6,1425
21200,6,1425
21201,6,1425
21202,6,1425
21203,6,1425
21204,6,1425
21205,6,1425
21206,6,1425
21207,6,1425
21208,6,1425
21209,6,1425
21210,6,1425
21211,6,1425
21212,6,1425
21213,6,1425
21214,6,1425
21215,6,1425
21216,6,1425
21217,6,1425
21218,6,1425
21219,6,1425
21220,6,1425
21221,6,1425
21222,6,1425
21223,6,1425
21224,6,1425
21225,6,1425
21226,6,1425
21227,6,1425
21228,6,1425
21229,6,1425
21230,6,1425
21231,6,1425
21232,6,1425
21233,6,1425
21234,6,1425
21235,6,1425
21236,6,1425
21237,6,1425
21238,6,1425
21239,6,1425
21240,6,1425
21241,6,1437
21242,6,1437
21243,6,1437
21244,6,1437
21245,6,1437
21246,6,1437
21247,6,1340
21248,6,1340
21249,6,1370
21250,6,1370
21251,6,1370
21252,6,1340
21253,6,1370
21254,6,1340
21255,6,1370
21256,6,1370
21257,6,1370
21258,6,1370
21259,6,1399
21260,6,1340
21261,6,1370
21262,6,1370
21263,6,1340
21264,6,1370
21265,6,1370
21266,6,1370
21267,6,1370
21268,6,1370
21269,6,1340
21270,6,1416
21271,6,1416
21272,6,1340
21273,6,1370
21274,6,1370
21275,6,1340
21276,6,1425
21277,6,1416
21278,6,1430
21279,6,1430
21280,6,1430
21281,6,1430
21282,6,1430
21283,6,1416
21284,6,1416
21285,6,1430
21286,6,1425
21287,6,1433
21288,6,1430
21289,6,1425
21290,6,1430
21291,6,1430
21292,6,1430
21293,6,1416
21294,6,1437
21295,6,1437
21296,6,1433
21297,6,1433
21298,6,1433
21299,6,1433
21300,6,1433
21301,6,1425
21302,6,1433
21303,6,1425
21304,6,1437
21305,6,1425
21306,6,1437
21307,6,1425
21308,6,1437
21309,6,1437
21310,6,1437
21311,6,1437
21312,6,1437
21313,6,1437
21314,6,1437
21315,6,1437
21316,6,1437
21317,6,1437
21318,6,1437
21319,6,1437
21320,6,1437
21321,6,1437
21322,6,1437
21323,6,1437
21324,6,1437
21325,6,1437
21326,6,1437
21327,6,1437
21328,6,1437
21329,6,1437
21330,6,1437
21331,6,1437
21332,6,1437
21333,6,1416
21334,6,2037
21335,6,2037
21336,6,2037
21337,6,1667
21338,6,194
21339,6,195
21340,6,195
21341,6,195
21342,6,195
21343,6,195
21344,6,195
21345,6,195
21346,6,195
21347,6,195
21348,6,195
21349,6,195
21350,6,195
21351,6,195
21352,6,195
21353,6,194
21354,6,195
21355,6,195
21356,6,195
21357,6,195
21358,6,195
21359,6,404
21360,6,404
21361,6,404
21362,6,404
21363,6,404
21364,6,404
21365,6,404
21366,6,404
21367,6,194
21368,6,194
21369,6,404
21370,6,194
21371,6,404
21372,6,404
21373,6,404
21374,6,404
21375,6,404
21376,6,404
21377,6,194
21378,6,810
21379,6,810
21380,6,810
21381,6,810
21382,6,810
21383,6,810
21384,6,810
21385,6,810
21386,6,810
21387,6,810
21388,6,810
21389,6,810
21390,6,810
21391,6,810
21392,6,810
21393,6,810
21394,6,810
21395,6,810
21396,6,810
21397,6,810
21398,6,810
21399,6,810
21400,6,810
21401,6,810
21402,6,810
21403,6,810
21404,6,810
21405,6,810
21406,6,810
21407,6,810
21408,6,810
21409,6,810
21410,6,810
21411,6,810
21412,6,810
21413,6,810
21414,6,810
21415,6,810
21416,6,810
21417,6,810
21418,6,1432
21419,6,1432
21420,6,1432
21421,6,1432
21422,6,1087
21423,6,1087
21424,6,1087
21425,6,1087
21426,6,1087
21427,6,1087
21428,6,1087
21429,6,1087
21430,6,1087
21431,6,1432
21432,6,1087
21433,6,1087
21434,6,1087
21435,6,1087
21436,6,1087
21437,6,1087
21438,6,1087
21439,6,1087
21440,6,1087
21441,6,1087
21442,6,1087
21443,6,1432
21444,6,1705
21445,6,1087
21446,6,1705
21447,6,1705
21448,6,1705
21449,6,1705
21450,6,1705
21451,6,1705
21452,6,1705
21453,6,1705
21454,6,1705
21455,6,1705
21456,6,1705
21457,6,1705
21458,6,1705
21459,6,1705
21460,6,1705
21461,6,1705
21462,6,1705
21463,6,1705
21464,6,1705
21465,6,1705
21466,6,2165
21467,6,2165
21468,6,2165
21469,6,2165
21470,6,2165
21471,6,2165
21472,6,2165
21473,6,2165
21474,6,2165
21475,6,2165
21476,6,2165
21477,6,2165
21478,6,723
21479,6,723
21480,6,723
21481,6,723
21482,6,723
21483,6,723
21484,6,26
21485,6,26
21486,6,31
21487,6,26
21488,6,31
21489,6,31
21490,6,31
21491,6,161
21492,6,161
21493,6,163
21494,6,163
21495,6,26
21496,6,163
21497,6,161
21498,6,161
21499,6,161
21500,6,163
21501,6,163
21502,6,161
21503,6,161
21504,6,161
21505,6,163
21506,6,191
21507,6,191
21508,6,193
21509,6,193
21510,6,193
21511,6,163
21512,6,163
21513,6,163
21514,6,193
21515,6,193
21516,6,191
21517,6,191
21518,6,191
21519,6,191
21520,6,191
21521,6,191
21522,6,191
21523,6,193
21524,6,191
21525,6,191
21526,6,191
21527,6,191
21528,6,191
21529,6,191
21530,6,191
21531,6,231
21532,6,31
21533,6,230
21534,6,231
21535,6,191
21536,6,31
21537,6,230
21538,6,191
21539,6,231
